,Date,<TICKER>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2078,2078,Behran.Oil,11382.0,11300.0,10940.0,11248.0,248234
2079,2079,Behran.Oil,11248.0,11697.0,11290.0,11310.0,171423
2080,2080,Behran.Oil,11310.0,11762.0,11650.0,11455.0,154854
2081,2081,Behran.Oil,11455.0,11913.0,11900.0,11686.0,242735
2082,2082,Behran.Oil,11686.0,12153.0,11950.0,11714.0,35877
2083,2083,Behran.Oil,11714.0,12182.0,12010.0,12053.0,359031
2084,2084,Behran.Oil,12053.0,12300.0,12001.0,12065.0,68714
2085,2085,Behran.Oil,12065.0,12249.0,12001.0,12075.0,71745
2086,2086,Behran.Oil,12075.0,12230.0,12000.0,12086.0,131561
2087,2087,Behran.Oil,12086.0,12200.0,12100.0,12094.0,44099
2088,2088,Behran.Oil,12094.0,12221.0,12050.0,12105.0,72836
2089,2089,Behran.Oil,12105.0,12210.0,12000.0,12127.0,112471
2090,2090,Behran.Oil,12127.0,12210.0,12210.0,12130.0,15207
2091,2091,Behran.Oil,12130.0,12577.0,12004.0,12188.0,258876
2092,2092,Behran.Oil,12188.0,12244.0,11803.0,12166.0,110430
2093,2093,Behran.Oil,12166.0,12200.0,11852.0,12065.0,344549
2094,2094,Behran.Oil,12065.0,12000.0,11753.0,12005.0,122798
2095,2095,Behran.Oil,12005.0,11990.0,11600.0,11932.0,176094
2096,2096,Behran.Oil,11932.0,11840.0,11730.0,11877.0,191971
2097,2097,Behran.Oil,11877.0,11900.0,11700.0,11860.0,101429
2098,2098,Behran.Oil,11860.0,11880.0,11500.0,11851.0,77667
2099,2099,Behran.Oil,11851.0,11850.0,11700.0,11839.0,110974
2100,2100,Behran.Oil,11839.0,12235.0,11800.0,11969.0,254724
2101,2101,Behran.Oil,11969.0,12299.0,11700.0,11953.0,181729
2102,2102,Behran.Oil,11953.0,11890.0,11475.0,11871.0,108958
2103,2103,Behran.Oil,11871.0,11895.0,11480.0,11845.0,80589
2104,2104,Behran.Oil,11845.0,11750.0,11372.0,11637.0,244186
2105,2105,Behran.Oil,11637.0,11700.0,11210.0,11610.0,69727
2106,2106,Behran.Oil,11610.0,11798.0,11500.0,11621.0,42997
2107,2107,Behran.Oil,11621.0,11850.0,11500.0,11647.0,99128
2108,2108,Behran.Oil,11647.0,11843.0,11430.0,11642.0,113148
2109,2109,Behran.Oil,11642.0,11880.0,11501.0,11738.0,361026
2110,2110,Behran.Oil,11738.0,11800.0,11614.0,11759.0,197660
2111,2111,Behran.Oil,11759.0,11770.0,11571.0,11752.0,60698
2112,2112,Behran.Oil,11752.0,11735.0,11500.0,11719.0,89729
2113,2113,Behran.Oil,11719.0,11600.0,11414.0,11658.0,124299
2114,2114,Behran.Oil,11658.0,11539.0,11405.0,11620.0,98212
2115,2115,Behran.Oil,11620.0,11495.0,11400.0,11598.0,60435
2116,2116,Behran.Oil,11598.0,11400.0,11300.0,11565.0,61516
2117,2117,Behran.Oil,11565.0,11401.0,11280.0,11543.0,48818
2118,2118,Behran.Oil,11543.0,11340.0,11300.0,11495.0,105699
2119,2119,Behran.Oil,11495.0,11320.0,11150.0,11435.0,122154
2120,2120,Behran.Oil,11435.0,11290.0,11180.0,11399.0,84060
2121,2121,Behran.Oil,11399.0,11349.0,10944.0,11362.0,51593
2122,2122,Behran.Oil,11362.0,11287.0,10951.0,11335.0,59047
2123,2123,Behran.Oil,11335.0,11136.0,10900.0,11166.0,233220
2124,2124,Behran.Oil,11166.0,11001.0,10720.0,11100.0,97813
2125,2125,Behran.Oil,11100.0,11000.0,10656.0,11049.0,66726
2126,2126,Behran.Oil,11049.0,10896.0,10608.0,11026.0,25602
2127,2127,Behran.Oil,11026.0,10601.0,10585.0,11001.0,26998
2128,2128,Behran.Oil,11001.0,10561.0,10561.0,10979.0,24201
2129,2129,Behran.Oil,10979.0,10540.0,10540.0,10935.0,48205
2130,2130,Behran.Oil,10935.0,10498.0,10498.0,10896.0,42575
2131,2131,Behran.Oil,10896.0,10461.0,10461.0,10880.0,17674
2132,2132,Behran.Oil,10880.0,10445.0,10445.0,10861.0,20500
2133,2133,Behran.Oil,10861.0,10392.0,9594.0,10146.0,440266
2134,2134,Behran.Oil,10146.0,10147.0,9800.0,10110.0,116882
2135,2135,Behran.Oil,10110.0,10288.0,9800.0,10107.0,105824
2136,2136,Behran.Oil,10107.0,10250.0,9900.0,10105.0,176215
2137,2137,Behran.Oil,10105.0,10220.0,9900.0,10093.0,60429
2138,2138,Behran.Oil,10093.0,9990.0,9690.0,10067.0,33834
2139,2139,Behran.Oil,10067.0,9665.0,9665.0,10050.0,20869
2140,2140,Behran.Oil,10050.0,9648.0,9648.0,10001.0,58470
2141,2141,Behran.Oil,10001.0,9601.0,9601.0,9951.0,60137
2142,2142,Behran.Oil,9951.0,9601.0,9553.0,9813.0,170093
2143,2143,Behran.Oil,9813.0,9800.0,9700.0,9810.0,46716
2144,2144,Behran.Oil,9810.0,9799.0,9418.0,9760.0,91571
2145,2145,Behran.Oil,9760.0,9696.0,9370.0,9572.0,279550
2146,2146,Behran.Oil,9572.0,9400.0,9200.0,9533.0,63828
2147,2147,Behran.Oil,9533.0,9349.0,9170.0,9496.0,75431
2148,2148,Behran.Oil,9496.0,9300.0,9200.0,9461.0,72366
2149,2149,Behran.Oil,9461.0,9200.0,9083.0,9333.0,178681
2150,2150,Behran.Oil,9333.0,9148.0,8960.0,9305.0,39605
2151,2151,Behran.Oil,9305.0,9099.0,8941.0,9260.0,68876
2152,2152,Behran.Oil,9260.0,8998.0,8940.0,9208.0,94256
2153,2153,Behran.Oil,9208.0,9099.0,8985.0,9171.0,89649
2154,2154,Behran.Oil,9171.0,9100.0,8805.0,9092.0,190335
2155,2155,Behran.Oil,9092.0,8999.0,8729.0,8996.0,150188
2156,2156,Behran.Oil,8996.0,8896.0,8637.0,8851.0,217925
2157,2157,Behran.Oil,7551.0,7600.0,7560.0,7592.0,18800
2158,2158,Behran.Oil,7592.0,7567.0,7289.0,7565.0,56622
2159,2159,Behran.Oil,7565.0,7525.0,7282.0,7557.0,22636
2160,2160,Behran.Oil,7557.0,7255.0,7255.0,7548.0,13961
2161,2161,Behran.Oil,7548.0,7247.0,7247.0,7529.0,29717
2162,2162,Behran.Oil,7529.0,7228.0,7228.0,7523.0,9692
2163,2163,Behran.Oil,7523.0,7223.0,7223.0,7493.0,47212
2164,2164,Behran.Oil,7493.0,7194.0,7194.0,7472.0,33509
2165,2165,Behran.Oil,7472.0,7174.0,7174.0,7458.0,22424
2166,2166,Behran.Oil,7458.0,7160.0,7160.0,7456.0,3735
2167,2167,Behran.Oil,7456.0,7158.0,7158.0,7451.0,8334
2168,2168,Behran.Oil,7451.0,7153.0,7153.0,7441.0,16307
2169,2169,Behran.Oil,7441.0,7144.0,7144.0,7428.0,20330
2170,2170,Behran.Oil,7428.0,7131.0,7131.0,7427.0,1410
2171,2171,Behran.Oil,7427.0,7130.0,7130.0,7385.0,68132
2172,2172,Behran.Oil,7385.0,7090.0,7090.0,7362.0,37834
2173,2173,Behran.Oil,7362.0,7068.0,7068.0,7330.0,52620
2174,2174,Behran.Oil,7330.0,7037.0,7037.0,7294.0,58715
2175,2175,Behran.Oil,7294.0,7003.0,7003.0,7292.0,2784
2176,2176,Behran.Oil,7292.0,7001.0,7001.0,7211.0,133485
2177,2177,Behran.Oil,7211.0,6923.0,6923.0,7163.0,80000
2178,2178,Behran.Oil,7163.0,6590.0,6327.0,6379.0,384369
2179,2179,Behran.Oil,6379.0,6569.0,6200.0,6301.0,748917
2180,2180,Behran.Oil,6301.0,6553.0,6411.0,6507.0,560859
2181,2181,Behran.Oil,6507.0,6767.0,6767.0,6508.0,2750
2182,2182,Behran.Oil,6508.0,6768.0,6768.0,6512.0,6784
2183,2183,Behran.Oil,6512.0,6772.0,6772.0,6533.0,38009
2184,2184,Behran.Oil,6533.0,6794.0,6794.0,6540.0,13107
2185,2185,Behran.Oil,6540.0,6801.0,6801.0,6562.0,40975
2186,2186,Behran.Oil,6562.0,7369.0,7086.0,7352.0,1492545
2187,2187,Behran.Oil,7352.0,7646.0,7401.0,7630.0,601906
2188,2188,Behran.Oil,7630.0,7935.0,7929.0,7935.0,738186
2189,2189,Behran.Oil,7935.0,8252.0,8250.0,8252.0,795228
2190,2190,Behran.Oil,8252.0,8582.0,8500.0,8581.0,1223688
2191,2191,Behran.Oil,8581.0,8920.0,8400.0,8747.0,575128
2192,2192,Behran.Oil,8747.0,8880.0,8398.0,8630.0,467373
2193,2193,Behran.Oil,8630.0,8503.0,8285.0,8571.0,109371
2194,2194,Behran.Oil,8571.0,8229.0,8229.0,8315.0,358900
2195,2195,Behran.Oil,8315.0,8200.0,7983.0,8007.0,863434
2196,2196,Behran.Oil,8007.0,8327.0,7984.0,8182.0,351157
2197,2197,Behran.Oil,8182.0,8509.0,8200.0,8481.0,594381
2198,2198,Behran.Oil,8481.0,8798.0,8600.0,8650.0,354680
2199,2199,Behran.Oil,8650.0,8779.0,8500.0,8654.0,549433
2200,2200,Behran.Oil,8654.0,8748.0,8400.0,8592.0,287928
2201,2201,Behran.Oil,8592.0,8495.0,8249.0,8398.0,297292
2202,2202,Behran.Oil,8398.0,8400.0,8063.0,8262.0,211172
2203,2203,Behran.Oil,8262.0,8390.0,7962.0,8239.0,240955
2204,2204,Behran.Oil,8239.0,8238.0,7910.0,8140.0,177324
2205,2205,Behran.Oil,8140.0,8000.0,7815.0,7986.0,278484
2206,2206,Behran.Oil,7986.0,7986.0,7860.0,7955.0,149635
2207,2207,Behran.Oil,7955.0,8000.0,7890.0,7957.0,118977
2208,2208,Behran.Oil,7957.0,8100.0,7951.0,7964.0,122623
2209,2209,Behran.Oil,7964.0,8099.0,7800.0,7965.0,129517
2210,2210,Behran.Oil,7965.0,8100.0,7860.0,7980.0,146927
2211,2211,Behran.Oil,7980.0,8299.0,7930.0,8242.0,460702
2212,2212,Behran.Oil,8242.0,8570.0,8350.0,8478.0,782977
2213,2213,Behran.Oil,8478.0,8499.0,8240.0,8434.0,210484
2214,2214,Behran.Oil,8434.0,8771.0,8301.0,8745.0,678837
2215,2215,Behran.Oil,8745.0,8890.0,8550.0,8766.0,482052
2216,2216,Behran.Oil,8766.0,8737.0,8433.0,8646.0,250122
2217,2217,Behran.Oil,8646.0,8599.0,8350.0,8600.0,121434
2218,2218,Behran.Oil,8600.0,8510.0,8331.0,8518.0,240868
2219,2219,Behran.Oil,8518.0,8500.0,8360.0,8486.0,358362
2220,2220,Behran.Oil,8486.0,8549.0,8400.0,8471.0,179885
2221,2221,Behran.Oil,8471.0,8400.0,8300.0,8433.0,127248
2222,2222,Behran.Oil,8433.0,8398.0,8210.0,8333.0,276254
2223,2223,Behran.Oil,8333.0,8250.0,8199.0,8300.0,135054
2224,2224,Behran.Oil,8300.0,8300.0,8027.0,8277.0,98732
2225,2225,Behran.Oil,8277.0,8270.0,8000.0,8226.0,108135
2226,2226,Behran.Oil,8226.0,8200.0,8010.0,8215.0,113174
2227,2227,Behran.Oil,8215.0,8200.0,8081.0,8189.0,179305
2228,2228,Behran.Oil,8189.0,8101.0,8000.0,8112.0,222710
2229,2229,Behran.Oil,8112.0,8043.0,7951.0,8080.0,105049
2230,2230,Behran.Oil,8080.0,8268.0,8000.0,8096.0,112043
2231,2231,Behran.Oil,8096.0,8300.0,8101.0,8134.0,119525
2232,2232,Behran.Oil,8134.0,8200.0,8053.0,8143.0,113319
2233,2233,Behran.Oil,8143.0,8300.0,8200.0,8174.0,178770
2234,2234,Behran.Oil,8174.0,8199.0,8071.0,8171.0,103593
2235,2235,Behran.Oil,8171.0,8190.0,8000.0,8125.0,193041
2236,2236,Behran.Oil,8125.0,8040.0,7801.0,7998.0,224171
2237,2237,Behran.Oil,7998.0,7950.0,7770.0,7894.0,279165
2238,2238,Behran.Oil,7894.0,7910.0,7830.0,7894.0,4468
2239,2239,Behran.Oil,7894.0,8470.0,8270.0,8372.0,377350
2240,2240,Behran.Oil,8372.0,8470.0,8241.0,8394.0,922657
2241,2241,Behran.Oil,8394.0,8460.0,8220.0,8337.0,428018
2242,2242,Behran.Oil,8337.0,8450.0,8201.0,8318.0,537096
2243,2243,Behran.Oil,8318.0,8510.0,8350.0,8404.0,275755
2244,2244,Behran.Oil,8404.0,8740.0,8500.0,8688.0,487047
2245,2245,Behran.Oil,8688.0,9035.0,9035.0,9035.0,482644
2246,2246,Behran.Oil,9035.0,9396.0,9396.0,9396.0,517117
2247,2247,Behran.Oil,9396.0,9771.0,9600.0,9767.0,1714885
2248,2248,Behran.Oil,9767.0,10157.0,10157.0,10108.0,419565
2249,2249,Behran.Oil,10108.0,10512.0,10512.0,10260.0,180611
2250,2250,Behran.Oil,10260.0,10670.0,10670.0,10670.0,636168
2251,2251,Behran.Oil,10670.0,11096.0,11096.0,10842.0,194071
2252,2252,Behran.Oil,10842.0,11275.0,11275.0,10862.0,21697
2253,2253,Behran.Oil,10862.0,11296.0,11296.0,10883.0,23444
2254,2254,Behran.Oil,10883.0,11318.0,11318.0,10937.0,59904
2255,2255,Behran.Oil,10937.0,11374.0,11374.0,11374.0,507381
2256,2256,Behran.Oil,11374.0,11828.0,11401.0,11827.0,2366158
2257,2257,Behran.Oil,11827.0,12300.0,12300.0,12105.0,282430
2258,2258,Behran.Oil,12105.0,12589.0,12589.0,12318.0,210796
2259,2259,Behran.Oil,12318.0,12810.0,12810.0,12513.0,190180
2260,2260,Behran.Oil,12513.0,13013.0,13013.0,12543.0,29090
2261,2261,Behran.Oil,12543.0,13044.0,13044.0,12577.0,32711
2262,2262,Behran.Oil,12577.0,13080.0,13080.0,12615.0,35835
2263,2263,Behran.Oil,12615.0,13119.0,13119.0,12714.0,94383
2264,2264,Behran.Oil,12714.0,13222.0,13222.0,12788.0,69953
2265,2265,Behran.Oil,12788.0,13299.0,13036.0,13286.0,3033198
2266,2266,Behran.Oil,13286.0,13000.0,12755.0,13124.0,222105
2267,2267,Behran.Oil,13124.0,13500.0,12600.0,12897.0,2976298
2268,2268,Behran.Oil,12897.0,13100.0,12391.0,12511.0,520580
2269,2269,Behran.Oil,12511.0,12102.0,12011.0,12140.0,357761
2270,2270,Behran.Oil,12140.0,11850.0,11655.0,11663.0,861011
2271,2271,Behran.Oil,11663.0,11999.0,11202.0,11654.0,236256
2272,2272,Behran.Oil,11654.0,12089.0,11420.0,11639.0,382807
2273,2273,Behran.Oil,11639.0,12104.0,11436.0,11795.0,384719
2274,2274,Behran.Oil,11795.0,12266.0,12264.0,12063.0,273053
2275,2275,Behran.Oil,12063.0,12545.0,12545.0,12111.0,48221
2276,2276,Behran.Oil,12111.0,12595.0,12595.0,12254.0,142262
2277,2277,Behran.Oil,12254.0,12744.0,12744.0,12353.0,97213
2278,2278,Behran.Oil,12353.0,12847.0,12847.0,12418.0,63493
2279,2279,Behran.Oil,12418.0,12914.0,12914.0,12671.0,245050
2280,2280,Behran.Oil,12671.0,13177.0,13177.0,12992.0,304934
2281,2281,Behran.Oil,12992.0,13511.0,13511.0,13170.0,165069
2282,2282,Behran.Oil,13170.0,13696.0,13696.0,13556.0,352545
2283,2283,Behran.Oil,13556.0,14098.0,14091.0,14098.0,1650127
2284,2284,Behran.Oil,14098.0,16848.0,15925.0,16247.0,2635309
2285,2285,Behran.Oil,16247.0,16399.0,15598.0,15890.0,982433
2286,2286,Behran.Oil,15890.0,15890.0,15255.0,15295.0,1957621
2287,2287,Behran.Oil,15295.0,15906.0,15450.0,15863.0,866580
2288,2288,Behran.Oil,15863.0,16450.0,15800.0,16261.0,527042
2289,2289,Behran.Oil,16261.0,16489.0,15611.0,15939.0,456785
2290,2290,Behran.Oil,15939.0,15610.0,15302.0,15746.0,146478
2291,2291,Behran.Oil,15746.0,15300.0,15117.0,15407.0,258539
2292,2292,Behran.Oil,15407.0,15110.0,14791.0,14831.0,456482
2293,2293,Behran.Oil,14831.0,15000.0,14238.0,14606.0,382469
2294,2294,Behran.Oil,14606.0,14198.0,14022.0,14584.0,19172
2295,2295,Behran.Oil,14584.0,14320.0,14001.0,14003.0,842225
2296,2296,Behran.Oil,14003.0,14000.0,13443.0,13468.0,530686
2297,2297,Behran.Oil,13468.0,13443.0,12930.0,13076.0,718168
2298,2298,Behran.Oil,13076.0,13599.0,13200.0,13479.0,385703
2299,2299,Behran.Oil,13479.0,13998.0,13000.0,13545.0,203751
2300,2300,Behran.Oil,13545.0,13450.0,13004.0,13443.0,109408
2301,2301,Behran.Oil,13443.0,13980.0,13505.0,13673.0,249167
2302,2302,Behran.Oil,13673.0,14219.0,14219.0,14071.0,350237
2303,2303,Behran.Oil,14071.0,14500.0,14051.0,14195.0,183794
2304,2304,Behran.Oil,14195.0,14599.0,13800.0,14169.0,108934
2305,2305,Behran.Oil,14169.0,14169.0,13604.0,14095.0,113675
2306,2306,Behran.Oil,14095.0,14599.0,13920.0,14132.0,225209
2307,2307,Behran.Oil,14132.0,14290.0,13702.0,14055.0,172677
2308,2308,Behran.Oil,14055.0,14100.0,13725.0,14004.0,112966
2309,2309,Behran.Oil,14004.0,13858.0,13540.0,13666.0,450138
2310,2310,Behran.Oil,13666.0,14212.0,14212.0,14132.0,409298
2311,2311,Behran.Oil,14132.0,14697.0,14500.0,14695.0,1594506
2312,2312,Behran.Oil,14695.0,15282.0,15000.0,15268.0,1438967
2313,2313,Behran.Oil,15268.0,15878.0,15878.0,15347.0,62196
2314,2314,Behran.Oil,15347.0,15960.0,15960.0,15960.0,654532
2315,2315,Behran.Oil,15960.0,16598.0,16598.0,16598.0,546000
2316,2316,Behran.Oil,16598.0,17261.0,16700.0,17253.0,3810126
2317,2317,Behran.Oil,17253.0,17943.0,17943.0,17943.0,503364
2318,2318,Behran.Oil,17943.0,18660.0,18660.0,18660.0,1635858
2319,2319,Behran.Oil,18660.0,19300.0,18003.0,18722.0,3106420
2320,2320,Behran.Oil,18722.0,19470.0,18900.0,19423.0,1762944
2321,2321,Behran.Oil,19423.0,19850.0,18716.0,18973.0,527385
2322,2322,Behran.Oil,18973.0,18720.0,18353.0,18430.0,659623
2323,2323,Behran.Oil,18430.0,19167.0,18400.0,19070.0,864357
2324,2324,Behran.Oil,19070.0,19832.0,18520.0,19322.0,1133602
2325,2325,Behran.Oil,19322.0,18999.0,18550.0,18621.0,495406
2326,2326,Behran.Oil,18621.0,18300.0,17878.0,18018.0,444310
2327,2327,Behran.Oil,18018.0,18738.0,17513.0,18010.0,887123
2328,2328,Behran.Oil,18010.0,17800.0,17302.0,17433.0,613479
2329,2329,Behran.Oil,17433.0,18130.0,17364.0,17951.0,450867
2330,2330,Behran.Oil,17951.0,18669.0,18669.0,18669.0,484100
2331,2331,Behran.Oil,18669.0,20281.0,19500.0,20156.0,1055259
2332,2332,Behran.Oil,20156.0,20962.0,20502.0,20886.0,647027
2333,2333,Behran.Oil,20886.0,21720.0,21050.0,21623.0,1267056
2334,2334,Behran.Oil,21623.0,21800.0,20760.0,21218.0,805913
2335,2335,Behran.Oil,21218.0,21130.0,20371.0,20682.0,413811
2336,2336,Behran.Oil,20682.0,21509.0,19906.0,21136.0,814791
2337,2337,Behran.Oil,21136.0,21981.0,21700.0,21968.0,755428
2338,2338,Behran.Oil,21968.0,22846.0,21801.0,22456.0,625871
2339,2339,Behran.Oil,22456.0,23354.0,23351.0,23354.0,1662503
2340,2340,Behran.Oil,23354.0,24288.0,22420.0,23396.0,1184069
2341,2341,Behran.Oil,23396.0,24199.0,22501.0,23857.0,1289320
2342,2342,Behran.Oil,23857.0,24811.0,24203.0,24570.0,1818008
2343,2343,Behran.Oil,24570.0,25300.0,24350.0,24563.0,516087
2344,2344,Behran.Oil,24563.0,24890.0,23601.0,24412.0,666257
2345,2345,Behran.Oil,24412.0,25388.0,24264.0,25215.0,1289878
2346,2346,Behran.Oil,25215.0,26220.0,25511.0,25945.0,471383
2347,2347,Behran.Oil,25945.0,26890.0,25830.0,26381.0,739179
2348,2348,Behran.Oil,26381.0,26900.0,25326.0,25711.0,1108246
2349,2349,Behran.Oil,25711.0,25992.0,24802.0,25709.0,816116
2350,2350,Behran.Oil,25709.0,26737.0,25849.0,26581.0,1497647
2351,2351,Behran.Oil,26581.0,27550.0,26500.0,27076.0,492923
2352,2352,Behran.Oil,27076.0,28100.0,26800.0,27746.0,980786
2353,2353,Behran.Oil,27746.0,28797.0,27600.0,28113.0,1300421
2354,2354,Behran.Oil,28113.0,28600.0,26989.0,27345.0,448185
2355,2355,Behran.Oil,27345.0,27140.0,26351.0,26981.0,788730
2356,2356,Behran.Oil,26981.0,26700.0,26310.0,26733.0,245002
2357,2357,Behran.Oil,26733.0,27400.0,26000.0,26899.0,513681
2358,2358,Behran.Oil,26899.0,27101.0,26003.0,26667.0,703512
2359,2359,Behran.Oil,26667.0,26998.0,25650.0,26362.0,282853
2360,2360,Behran.Oil,26362.0,26500.0,25550.0,26015.0,899509
2361,2361,Behran.Oil,26015.0,27055.0,26100.0,26890.0,1811030
2362,2362,Behran.Oil,24210.0,27997.0,26600.0,26995.0,1332212
2363,2363,Behran.Oil,26995.0,27200.0,26000.0,26694.0,528063
2364,2364,Behran.Oil,26694.0,26700.0,25627.0,26053.0,802160
2365,2365,Behran.Oil,26053.0,26800.0,25220.0,26014.0,519616
2366,2366,Behran.Oil,26014.0,26500.0,25551.0,26304.0,764721
2367,2367,Behran.Oil,26304.0,27356.0,26500.0,27039.0,436895
2368,2368,Behran.Oil,27039.0,28120.0,27360.0,27522.0,233288
2369,2369,Behran.Oil,27522.0,28622.0,28622.0,27979.0,199635
2370,2370,Behran.Oil,27979.0,29098.0,28002.0,29052.0,1175224
2371,2371,Behran.Oil,29052.0,29900.0,29200.0,29671.0,467343
2372,2372,Behran.Oil,29671.0,30000.0,29052.0,29566.0,601305
2373,2373,Behran.Oil,29566.0,29850.0,28710.0,29300.0,548450
2374,2374,Behran.Oil,29300.0,30100.0,29906.0,29983.0,459411
2375,2375,Behran.Oil,29983.0,31182.0,30015.0,30646.0,278499
2376,2376,Behran.Oil,30646.0,31871.0,31701.0,31865.0,987664
2377,2377,Behran.Oil,31865.0,33139.0,30591.0,32467.0,2101718
2378,2378,Behran.Oil,32467.0,31970.0,31169.0,31259.0,695713
2379,2379,Behran.Oil,31259.0,32500.0,31000.0,31909.0,878846
2380,2380,Behran.Oil,31909.0,32860.0,31801.0,32226.0,765652
2381,2381,Behran.Oil,32226.0,40000.0,38800.0,39397.0,3572478
2382,2382,Behran.Oil,39397.0,40972.0,39500.0,40568.0,1925238
2383,2383,Behran.Oil,40568.0,40000.0,38946.0,39005.0,545252
2384,2384,Behran.Oil,39005.0,39999.0,38310.0,39295.0,771575
2385,2385,Behran.Oil,39295.0,40800.0,38660.0,40195.0,497549
2386,2386,Behran.Oil,40195.0,40300.0,38588.0,39773.0,131723
2387,2387,Behran.Oil,39773.0,38810.0,38183.0,38249.0,874769
2388,2388,Behran.Oil,38249.0,38979.0,37900.0,38445.0,402644
2389,2389,Behran.Oil,38445.0,38750.0,37700.0,38126.0,550024
2390,2390,Behran.Oil,38126.0,38250.0,37000.0,37587.0,387287
2391,2391,Behran.Oil,37587.0,39090.0,37700.0,38954.0,1551886
2392,2392,Behran.Oil,38954.0,39770.0,38700.0,39229.0,367909
2393,2393,Behran.Oil,39229.0,40798.0,38950.0,40562.0,957816
2394,2394,Behran.Oil,40562.0,42184.0,40700.0,42140.0,1704849
2395,2395,Behran.Oil,42140.0,42950.0,40455.0,40671.0,493552
2396,2396,Behran.Oil,40671.0,40671.0,39046.0,39881.0,356377
2397,2397,Behran.Oil,39881.0,41200.0,38705.0,39768.0,238265
2398,2398,Behran.Oil,39768.0,41358.0,39000.0,40435.0,684051
2399,2399,Behran.Oil,40435.0,41476.0,40435.0,40803.0,451772
2400,2400,Behran.Oil,40803.0,40498.0,39171.0,39891.0,340832
2401,2401,Behran.Oil,39891.0,41140.0,38999.0,39977.0,314929
2402,2402,Behran.Oil,39977.0,41480.0,39300.0,40616.0,765602
2403,2403,Behran.Oil,40616.0,40700.0,39700.0,40274.0,280924
2404,2404,Behran.Oil,40274.0,40999.0,39521.0,40112.0,446770
2405,2405,Behran.Oil,40112.0,40900.0,39000.0,39425.0,615106
2406,2406,Behran.Oil,39425.0,40220.0,39029.0,39816.0,622562
2407,2407,Behran.Oil,39816.0,40260.0,39300.0,39592.0,624970
2408,2408,Behran.Oil,39592.0,40998.0,39210.0,40205.0,628832
2409,2409,Behran.Oil,40205.0,40450.0,39500.0,39956.0,891091
2410,2410,Behran.Oil,39956.0,40290.0,39500.0,40007.0,1508542
2411,2411,Behran.Oil,40007.0,41607.0,40198.0,41492.0,1171732
2412,2412,Behran.Oil,41492.0,48000.0,46085.0,47301.0,1860789
2413,2413,Behran.Oil,47301.0,47980.0,46090.0,46902.0,944523
2414,2414,Behran.Oil,46902.0,46800.0,45600.0,46077.0,434917
2415,2415,Behran.Oil,46077.0,46200.0,44500.0,45726.0,778418
2416,2416,Behran.Oil,45726.0,45700.0,44010.0,44639.0,1423804
2417,2417,Behran.Oil,44639.0,45200.0,44100.0,44787.0,545974
2418,2418,Behran.Oil,44787.0,44895.0,44100.0,44483.0,587149
2419,2419,Behran.Oil,44483.0,44900.0,44020.0,44392.0,265320
2420,2420,Behran.Oil,44392.0,44805.0,44200.0,44502.0,423967
2421,2421,Behran.Oil,44502.0,44996.0,44311.0,44509.0,564857
2422,2422,Behran.Oil,44509.0,46200.0,44500.0,45266.0,715016
2423,2423,Behran.Oil,45266.0,47076.0,46500.0,47067.0,814607
2424,2424,Behran.Oil,47067.0,48888.0,47000.0,47790.0,625369
2425,2425,Behran.Oil,47790.0,47885.0,45879.0,46227.0,1312027
2426,2426,Behran.Oil,46227.0,47000.0,45879.0,46513.0,715624
2427,2427,Behran.Oil,46513.0,46513.0,44653.0,44673.0,1012089
2428,2428,Behran.Oil,44673.0,45980.0,44001.0,45190.0,301168
2429,2429,Behran.Oil,45190.0,45500.0,44000.0,44714.0,361831
2430,2430,Behran.Oil,44714.0,44500.0,43002.0,44112.0,296726
2431,2431,Behran.Oil,44112.0,44070.0,43024.0,43594.0,306670
2432,2432,Behran.Oil,43594.0,44000.0,42005.0,42915.0,342413
2433,2433,Behran.Oil,42915.0,43799.0,41201.0,42792.0,217156
2434,2434,Behran.Oil,42792.0,42399.0,41215.0,42293.0,215325
2435,2435,Behran.Oil,42293.0,43500.0,41501.0,42568.0,234895
2436,2436,Behran.Oil,42568.0,43000.0,41200.0,42349.0,156159
2437,2437,Behran.Oil,42349.0,41500.0,40656.0,41613.0,228492
2438,2438,Behran.Oil,41613.0,42998.0,42000.0,42331.0,424098
2439,2439,Behran.Oil,42331.0,43200.0,42301.0,42672.0,395324
2440,2440,Behran.Oil,42672.0,43699.0,43000.0,43084.0,302132
2441,2441,Behran.Oil,43084.0,43600.0,41500.0,42815.0,137394
2442,2442,Behran.Oil,42815.0,41980.0,41526.0,42608.0,93925
2443,2443,Behran.Oil,42608.0,43000.0,41000.0,42571.0,153452
2444,2444,Behran.Oil,42571.0,41990.0,40880.0,42155.0,127803
2445,2445,Behran.Oil,42155.0,41000.0,40469.0,41452.0,200212
2446,2446,Behran.Oil,41452.0,41000.0,39794.0,40189.0,430879
2447,2447,Behran.Oil,40189.0,40000.0,38582.0,38710.0,526067
2448,2448,Behran.Oil,38710.0,37890.0,37162.0,37386.0,412508
2449,2449,Behran.Oil,37386.0,38400.0,37022.0,37731.0,334030
2450,2450,Behran.Oil,37731.0,39240.0,39200.0,38262.0,168909
2451,2451,Behran.Oil,38262.0,39792.0,39100.0,39780.0,747591
2452,2452,Behran.Oil,39780.0,41001.0,39200.0,39708.0,209312
2453,2453,Behran.Oil,39708.0,41296.0,41296.0,40376.0,201962
